"pref","rail","status","register","updater","rgst","updt","created_id","updated_id"
"27","605","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","606","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","607","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","608","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","609","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","610","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","611","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","612","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","613","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","614","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","615","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","616","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","617","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","618","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","619","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","620","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","621","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","622","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"28","544","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","547","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","564","X","0","0","2014-07-28 21:53:03","2014-07-28 21:53:03","batch","batch"
"28","566","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","576","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","579","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","580","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","599","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","600","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","604","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","605","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","622","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","628","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","629","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","630","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","632","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","633","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","634","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","636","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","637","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","638","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","639","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","643","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","644","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","647","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","648","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","649","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","650","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","651","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","652","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","653","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","654","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","655","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","656","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","657","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","658","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","659","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","660","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","661","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","662","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","663","1","0","0","2014-07-28 21:53:03","2017-06-29 12:02:50","batch","batch"
"28","1396","1","0","0","2017-06-29 12:02:50","2017-06-29 12:02:50","batch","batch"
"29","506","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","508","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","540","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","541","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","548","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","584","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","585","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","586","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","667","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","668","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","671","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","674","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","675","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","676","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","678","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","679","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"29","680","1","0","0","2014-07-28 21:53:08","2017-06-29 12:02:50","batch","batch"
"30","503","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","572","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","590","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","594","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","668","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","682","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","683","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","687","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","688","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","690","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","691","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"30","692","1","0","0","2014-07-28 21:53:13","2017-06-29 12:02:50","batch","batch"
"31","547","1","0","0","2014-07-28 21:53:18","2017-06-29 12:02:50","batch","batch"
"31","644","1","0","0","2014-07-28 21:53:18","2017-06-29 12:02:50","batch","batch"
"31","694","1","0","0","2014-07-28 21:53:18","2017-06-29 12:02:50","batch","batch"
"31","695","1","0","0","2014-07-28 21:53:18","2017-06-29 12:02:50","batch","batch"
"31","696","1","0","0","2014-07-28 21:53:18","2017-06-29 12:02:50","batch","batch"
"31","697","1","0","0","2014-07-28 21:53:18","2017-06-29 12:02:50","batch","batch"
"31","699","1","0","0","2014-07-28 21:53:18","2017-06-29 12:02:50","batch","batch"
"32","694","1","0","0","2014-07-28 21:53:23","2017-06-29 12:02:50","batch","batch"
"32","701","1","0","0","2014-07-28 21:53:23","2017-06-29 12:02:50","batch","batch"
"32","702","1","0","0","2014-07-28 21:53:23","2017-06-29 12:02:50","batch","batch"
"32","703","1","0","0","2014-07-28 21:53:23","2017-06-29 12:02:50","batch","batch"
"32","704","1","0","0","2014-07-28 21:53:23","2017-06-29 12:02:50","batch","batch"
"32","705","1","0","0","2014-07-28 21:53:23","2017-06-29 12:02:50","batch","batch"
"32","706","1","0","0","2014-07-28 21:53:23","2017-06-29 12:02:50","batch","batch"
"33","566","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","628","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","633","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","634","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","644","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","695","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","696","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","711","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","713","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","714","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","716","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","718","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","719","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","720","1","0","0","2014-07-28 21:53:28","2017-06-29 12:02:50","batch","batch"
"33","721","1","0","0","2014-07-28 21:53:29","2017-06-29 12:02:50","batch","batch"
"33","722","1","0","0","2014-07-28 21:53:29","2017-06-29 12:02:50","batch","batch"
"34","566","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","634","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","702","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","703","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","716","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","721","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","725","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","728","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","729","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","731","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","732","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","733","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","734","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","735","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","736","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","737","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","738","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","739","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","740","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","741","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"34","742","1","0","0","2014-07-28 21:53:34","2017-06-29 12:02:50","batch","batch"
"35","566","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","701","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","704","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","725","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","746","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","748","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","749","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","751","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","752","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","753","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","754","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","755","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"35","756","1","0","0","2014-07-28 21:53:39","2017-06-29 12:02:50","batch","batch"
"36","757","1","0","0","2014-07-28 21:53:44","2017-06-29 12:02:50","batch","batch"
"36","758","1","0","0","2014-07-28 21:53:44","2017-06-29 12:02:50","batch","batch"
"36","759","1","0","0","2014-07-28 21:53:44","2017-06-29 12:02:50","batch","batch"
"36","760","1","0","0","2014-07-28 21:53:44","2017-06-29 12:02:50","batch","batch"
"36","761","1","0","0","2014-07-28 21:53:44","2017-06-29 12:02:50","batch","batch"
"36","762","1","0","0","2014-07-28 21:53:44","2017-06-29 12:02:50","batch","batch"
"37","722","1","0","0","2014-07-28 21:53:49","2017-06-29 12:02:50","batch","batch"
"37","757","1","0","0","2014-07-28 21:53:49","2017-06-29 12:02:50","batch","batch"
"37","761","1","0","0","2014-07-28 21:53:49","2017-06-29 12:02:50","batch","batch"
"37","763","1","0","0","2014-07-28 21:53:49","2017-06-29 12:02:50","batch","batch"
"37","766","1","0","0","2014-07-28 21:53:49","2017-06-29 12:02:50","batch","batch"
"37","767","1","0","0","2014-07-28 21:53:49","2017-06-29 12:02:50","batch","batch"
"37","768","1","0","0","2014-07-28 21:53:49","2017-06-29 12:02:50","batch","batch"
"38","763","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","771","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","772","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","773","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","774","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","775","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","776","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","777","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","778","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","779","1","0","0","2014-07-28 21:53:54","2017-06-29 12:02:50","batch","batch"
"38","1446","1","0","0","2017-06-29 12:02:50","2017-06-29 12:02:50","batch","batch"
"38","1447","1","0","0","2017-06-29 12:02:50","2017-06-29 12:02:50","batch","batch"
"39","757","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"39","762","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"39","773","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"39","781","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"39","783","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"39","784","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"39","785","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"39","786","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"39","787","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"39","788","1","0","0","2014-07-28 21:53:59","2017-06-29 12:02:50","batch","batch"
"40","566","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","755","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","791","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","792","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","794","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","795","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","796","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","797","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","798","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","799","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","800","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","801","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","802","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","803","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","804","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","805","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","806","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","807","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","808","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","809","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","810","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","811","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","812","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","813","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","814","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","815","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","816","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"40","817","1","0","0","2014-07-28 21:54:04","2017-06-29 12:02:50","batch","batch"
"41","791","1","0","0","2014-07-28 21:54:09","2017-06-29 12:02:50","batch","batch"
"41","794","1","0","0","2014-07-28 21:54:09","2017-06-29 12:02:50","batch","batch"
"41","797","1","0","0","2014-07-28 21:54:09","2017-06-29 12:02:50","batch","batch"
"41","817","1","0","0","2014-07-28 21:54:09","2017-06-29 12:02:50","batch","batch"
"41","820","1","0","0","2014-07-28 21:54:09","2017-06-29 12:02:50","batch","batch"
"41","821","1","0","0","2014-07-28 21:54:09","2017-06-29 12:02:50","batch","batch"
"41","823","1","0","0","2014-07-28 21:54:09","2017-06-29 12:02:50","batch","batch"
"41","824","1","0","0","2014-07-28 21:54:09","2017-06-29 12:02:50","batch","batch"
"41","826","1","0","0","2014-07-28 21:54:09","2017-06-29 12:02:50","batch","batch"
"42","820","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","824","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","826","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","828","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","830","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","832","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","833","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","834","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","835","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","836","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"42","837","1","0","0","2014-07-28 21:54:14","2017-06-29 12:02:50","batch","batch"
"43","791","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","794","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","840","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","841","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","842","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","843","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","844","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","845","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","846","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","847","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","848","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"43","849","1","0","0","2014-07-28 21:54:19","2017-06-29 12:02:50","batch","batch"
"44","798","1","0","0","2014-07-28 21:54:24","2017-06-29 12:02:50","batch","batch"
"44","799","1","0","0","2014-07-28 21:54:24","2017-06-29 12:02:50","batch","batch"
"44","800","1","0","0","2014-07-28 21:54:24","2017-06-29 12:02:50","batch","batch"
"44","842","1","0","0","2014-07-28 21:54:24","2017-06-29 12:02:50","batch","batch"
"45","799","1","0","0","2014-07-28 21:54:29","2017-06-29 12:02:50","batch","batch"
"45","841","1","0","0","2014-07-28 21:54:29","2017-06-29 12:02:50","batch","batch"
"45","856","1","0","0","2014-07-28 21:54:29","2017-06-29 12:02:50","batch","batch"
"45","857","1","0","0","2014-07-28 21:54:29","2017-06-29 12:02:50","batch","batch"
"45","858","1","0","0","2014-07-28 21:54:29","2017-06-29 12:02:50","batch","batch"
"46","791","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"46","799","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"46","841","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"46","849","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"46","856","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"46","858","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"46","860","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"46","862","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"46","866","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"46","867","1","0","0","2014-07-28 21:54:34","2017-06-29 12:02:50","batch","batch"
"47","0","X","0","0","2014-07-28 21:54:39","2014-07-28 21:54:39","batch","batch"
"47","1501","1","0","0","2017-06-29 12:02:50","2017-06-29 12:02:50","batch","batch"
