"20012","20149","20201130","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20015","20133","20201101",NULL,NULL,"5",NULL,"3","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201102","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201103","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201104","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201105",NULL,NULL,"5",NULL,"3","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201106","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201107","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201108",NULL,NULL,"5",NULL,"3","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201109","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201110","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201111","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201112",NULL,NULL,"5",NULL,"3","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201113","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201114","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201115",NULL,NULL,"5",NULL,"3","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
