"no","es_code","pref","name","kana","x","y","status","register","updater","rgst","updt","created_id","updated_id"
"739","22871","13","西国立","にしくにたち","35.69025","139.427416","1","0","0","2014-08-07 23:14:21","2017-06-29 12:02:46","batch","batch"
"740","23094","14","大口","おおぐち","35.488889","139.649333","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:44","batch","batch"
"741","23130","14","菊名","きくな","35.506555","139.634527","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:44","batch","batch"
"742","23163","14","小机","こづくえ","35.505278","139.60325","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:45","batch","batch"
"743","23123","14","鴨居","かもい","35.507639","139.570278","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:44","batch","batch"
"744","23259","14","中山(神奈川県)","なかやま","35.511528","139.5425","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:46","batch","batch"
"745","23250","14","十日市場(神奈川県)","とおかいちば","35.523027","139.519778","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:46","batch","batch"
"746","23260","14","長津田","ながつた","35.528611","139.497778","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:46","batch","batch"
"747","22861","13","成瀬","なるせ","35.53211","139.475972","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:46","batch","batch"
"748","22976","13","町田","まちだ","35.539167","139.448333","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:47","batch","batch"
"749","23165","14","古淵","こぶち","35.55275","139.422444","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:45","batch","batch"
"750","23311","14","淵野辺","ふちのべ","35.565527","139.39825","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:47","batch","batch"
"751","23357","14","矢部","やべ","35.569833","139.389944","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:47","batch","batch"
"752","23177","14","相模原","さがみはら","35.577833","139.374167","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:45","batch","batch"
"753","23281","14","橋本(神奈川県)","はしもと","35.591667","139.3475","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:46","batch","batch"
"754","22481","13","相原","あいはら","35.603694","139.334805","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:43","batch","batch"
"755","29177","13","八王子みなみ野","はちおうじみなみの","35.628138","139.334138","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:46","batch","batch"
"756","22597","13","片倉","かたくら","35.636471","139.34461","1","0","0","2014-08-07 23:14:31","2017-06-29 12:02:44","batch","batch"
"757","22578","13","押上","おしあげ","35.706944","139.816389","1","0","0","2014-08-07 23:14:41","2017-06-29 12:02:44","batch","batch"
"758","22586","13","小村井","おむらい","35.707055","139.830694","1","0","0","2014-08-07 23:14:51","2017-06-29 12:02:44","batch","batch"
"759","22923","13","東あずま","ひがしあずま","35.704","139.834888","1","0","0","2014-08-07 23:14:51","2017-06-29 12:02:46","batch","batch"
"760","22613","13","亀戸水神","かめいどすいじん","35.696667","139.836528","1","0","0","2014-08-07 23:14:51","2017-06-29 12:02:44","batch","batch"
"761","22813","13","大師前","だいしまえ","35.775638","139.784722","1","0","0","2014-08-07 23:15:01","2017-06-29 12:02:46","batch","batch"
"762","22739","13","新桜台","しんさくらだい","35.73775","139.672083","1","0","0","2014-08-07 23:15:11","2017-06-29 12:02:45","batch","batch"
"763","22835","13","豊島園(西武線)","としまえん","35.738722","139.651138","1","0","0","2014-08-07 23:15:21","2017-06-29 12:02:46","batch","batch"
"764","22767","13","西武園","せいぶえん","35.7645","139.452139","1","0","0","2014-08-07 23:15:32","2017-06-29 12:02:45","batch","batch"
"765","22896","13","萩山","はぎやま","35.737639","139.480194","1","0","0","2014-08-07 23:15:42","2017-06-29 12:02:46","batch","batch"
"766","22571","13","小川(東京都)","おがわ","35.734555","139.466806","1","0","0","2014-08-07 23:15:42","2017-06-29 12:02:44","batch","batch"
"767","22945","13","東大和市","ひがしやまとし","35.729722","139.437694","1","0","0","2014-08-07 23:15:42","2017-06-29 12:02:46","batch","batch"
"768","22805","13","玉川上水","たまがわじょうすい","35.728472","139.421888","1","0","0","2014-08-07 23:15:42","2017-06-29 12:02:45","batch","batch"
"769","23009","13","武蔵砂川","むさしすながわ","35.725583","139.395666","1","0","0","2014-08-07 23:15:42","2017-06-29 12:02:47","batch","batch"
"770","22769","13","西武立川","せいぶたちかわ","35.722944","139.37275","1","0","0","2014-08-07 23:15:42","2017-06-29 12:02:45","batch","batch"
"771","22947","13","一橋学園","ひとつばしがくえん","35.719028","139.483277","1","0","0","2014-08-07 23:15:52","2017-06-29 12:02:46","batch","batch"
"772","22553","13","青梅街道","おうめかいどう","35.727972","139.479972","1","0","0","2014-08-07 23:15:52","2017-06-29 12:02:44","batch","batch"
"773","23028","13","八坂","やさか","35.741777","139.471305","1","0","0","2014-08-07 23:15:52","2017-06-29 12:02:47","batch","batch"
"774","23015","13","武蔵大和","むさしやまと","35.752972","139.447361","1","0","0","2014-08-07 23:15:52","2017-06-29 12:02:47","batch","batch"
"775","22669","13","恋ケ窪","こいがくぼ","35.708027","139.467194","1","0","0","2014-08-07 23:16:02","2017-06-29 12:02:45","batch","batch"
"776","22792","13","鷹の台","たかのだい","35.719861","139.464306","1","0","0","2014-08-07 23:16:02","2017-06-29 12:02:45","batch","batch"
"777","22737","13","新小金井","しんこがねい","35.69275","139.530082","1","0","0","2014-08-07 23:16:12","2017-06-29 12:02:45","batch","batch"
"778","22809","13","多磨","たま","35.67375","139.520194","1","0","0","2014-08-07 23:16:12","2017-06-29 12:02:45","batch","batch"
"779","22632","13","白糸台","しらいとだい","35.66325","139.513056","1","0","0","2014-08-07 23:16:12","2017-06-29 12:02:45","batch","batch"
"780","22621","13","競艇場前","きょうていじょうまえ","35.652944","139.502972","1","0","0","2014-08-07 23:16:12","2017-06-29 12:02:45","batch","batch"
"781","22688","13","是政","これまさ","35.652888","139.491833","1","0","0","2014-08-07 23:16:12","2017-06-29 12:02:45","batch","batch"
"782","22667","13","京成曳舟","けいせいひきふね","35.715166","139.823222","1","0","0","2014-08-07 23:16:22","2017-06-29 12:02:45","batch","batch"
"783","23030","13","八広","やひろ","35.724167","139.831667","1","0","0","2014-08-07 23:16:22","2017-06-29 12:02:47","batch","batch"
"784","23040","13","四ツ木","よつぎ","35.728499","139.838138","1","0","0","2014-08-07 23:16:22","2017-06-29 12:02:47","batch","batch"
"785","22666","13","京成立石","けいせいたていし","35.734833","139.851444","1","0","0","2014-08-07 23:16:22","2017-06-29 12:02:45","batch","batch"
"786","22714","13","柴又","しばまた","35.753166","139.878611","1","0","0","2014-08-07 23:16:32","2017-06-29 12:02:45","batch","batch"
"787","22662","13","京成金町","けいせいかなまち","35.765388","139.873555","1","0","0","2014-08-07 23:16:32","2017-06-29 12:02:45","batch","batch"
"788","22699","13","笹塚","ささづか","35.670444","139.670527","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"789","22814","13","代田橋","だいたばし","35.667721","139.662027","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"790","23017","13","明大前","めいだいまえ","35.665139","139.653611","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:47","batch","batch"
"791","22725","13","下高井戸","しもたかいど","35.66275","139.64525","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"792","22696","13","桜上水","さくらじょうすい","35.664416","139.634861","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"793","22605","13","上北沢","かみきたざわ","35.665499","139.626416","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:44","batch","batch"
"794","22906","13","八幡山","はちまんやま","35.666667","139.618944","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"795","23050","13","芦花公園","ろかこうえん","35.667222","139.6115","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:47","batch","batch"
"796","22817","13","千歳烏山","ちとせからすやま","35.664722","139.604194","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"797","22776","13","仙川","せんがわ","35.659222","139.588333","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"798","22823","13","つつじケ丘","つつじがおか","35.65461","139.578277","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"799","22713","13","柴崎","しばさき","35.650944","139.570027","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"800","22677","13","国領","こくりょう","35.646777","139.561471","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"801","22960","13","布田","ふだ","35.646667","139.554722","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:47","batch","batch"
"802","22816","13","調布","ちょうふ","35.648722","139.547721","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"803","22879","13","西調布","にしちょうふ","35.653916","139.533056","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"804","22838","13","飛田給","とびたきゅう","35.656861","139.526888","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"805","23012","13","武蔵野台","むさしのだい","35.660833","139.514888","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:47","batch","batch"
"806","22810","13","多磨霊園","たまれいえん","35.663056","139.505666","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"807","22941","13","東府中","ひがしふちゅう","35.665556","139.498555","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"808","22961","13","府中(東京都)","ふちゅう","35.669","139.483638","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:47","batch","batch"
"809","22848","13","中河原","なかがわら","35.656305","139.46075","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"810","22765","13","聖蹟桜ケ丘","せいせきさくらがおか","35.647527","139.450221","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"811","23021","13","百草園","もぐさえん","35.65411","139.434861","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:47","batch","batch"
"812","22793","13","高幡不動","たかはたふどう","35.658611","139.4175","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"813","22997","13","南平","みなみだいら","35.651332","139.395194","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:47","batch","batch"
"814","22953","13","平山城址公園","ひらやまじょうしこうえん","35.644167","139.383194","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"815","22857","13","長沼(東京都)","ながぬま","35.639583","139.369416","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:46","batch","batch"
"816","22633","13","北野(東京都)","きたの","35.641194","139.357778","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:44","batch","batch"
"817","22657","13","京王八王子","けいおうはちおうじ","35.655","139.346111","1","0","0","2014-08-07 23:16:42","2017-06-29 12:02:45","batch","batch"
"818","22907","13","初台","はつだい","35.678056","139.689722","1","0","0","2014-08-07 23:16:52","2017-06-29 12:02:46","batch","batch"
"819","22903","13","幡ケ谷","はたがや","35.673889","139.679722","1","0","0","2014-08-07 23:16:52","2017-06-29 12:02:46","batch","batch"
"820","22654","13","京王多摩川","けいおうたまがわ","35.64125","139.53961","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:45","batch","batch"
"821","22652","14","京王稲田堤","けいおういなだづつみ","35.630833","139.535055","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:45","batch","batch"
"822","22659","13","京王よみうりランド","けいおうよみうりらんど","35.629666","139.520944","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:45","batch","batch"
"823","22522","13","稲城","いなぎ","35.632944","139.503389","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:44","batch","batch"
"824","23372","14","若葉台","わかばだい","35.615999","139.47575","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:47","batch","batch"
"825","22656","13","京王永山","けいおうながやま","35.626944","139.451667","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:45","batch","batch"
"826","22655","13","京王多摩センター","けいおうたませんたー","35.621944","139.4275","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:45","batch","batch"
"827","22658","13","京王堀之内","けいおうほりのうち","35.621222","139.403499","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:45","batch","batch"
"828","22992","13","南大沢","みなみおおさわ","35.61075","139.38286","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:47","batch","batch"
"829","22806","13","多摩境","たまさかい","35.598611","139.370139","1","0","0","2014-08-07 23:17:02","2017-06-29 12:02:45","batch","batch"
"830","22962","13","府中競馬正門前","ふちゅうけいばせいもんまえ","35.665111","139.488333","1","0","0","2014-08-07 23:17:12","2017-06-29 12:02:47","batch","batch"
"831","22808","13","多摩動物公園","たまどうぶつこうえん","35.645833","139.407222","1","0","0","2014-08-07 23:17:22","2017-06-29 12:02:45","batch","batch"
"832","22653","13","京王片倉","けいおうかたくら","35.641138","139.340527","1","0","0","2014-08-07 23:17:32","2017-06-29 12:02:45","batch","batch"
"833","23033","13","山田(東京都)","やまだ","35.641111","139.324306","1","0","0","2014-08-07 23:17:32","2017-06-29 12:02:47","batch","batch"
"834","23020","13","めじろ台","めじろだい","35.640139","139.310889","1","0","0","2014-08-07 23:17:32","2017-06-29 12:02:47","batch","batch"
"835","22900","13","狭間","はざま","35.637333","139.2965","1","0","0","2014-08-07 23:17:32","2017-06-29 12:02:46","batch","batch"
"836","22788","13","高尾山口","たかおさんぐち","35.629","139.273111","1","0","0","2014-08-07 23:17:32","2017-06-29 12:02:45","batch","batch"
"837","22745","13","神泉","しんせん","35.653916","139.696416","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:45","batch","batch"
"838","22685","13","駒場東大前","こまばとうだいまえ","35.655417","139.687222","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:45","batch","batch"
"839","22512","13","池ノ上","いけのうえ","35.657027","139.676638","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:44","batch","batch"
"840","22723","13","下北沢","しもきたざわ","35.658389","139.66961","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:45","batch","batch"
"841","22747","13","新代田","しんだいた","35.659333","139.664555","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:45","batch","batch"
"842","22942","13","東松原","ひがしまつばら","35.659416","139.658694","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:46","batch","batch"
"843","22542","13","永福町","えいふくちょう","35.67286","139.646111","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:44","batch","batch"
"844","22864","13","西永福","にしえいふく","35.675556","139.638194","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:46","batch","batch"
"845","22912","13","浜田山","はまだやま","35.678305","139.63086","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:46","batch","batch"
"846","22786","13","高井戸","たかいど","35.679944","139.618389","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:45","batch","batch"
"847","22956","13","富士見ケ丘","ふじみがおか","35.68161","139.610278","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:47","batch","batch"
"848","22644","13","久我山","くがやま","35.684749","139.602472","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:45","batch","batch"
"849","22987","13","三鷹台","みたかだい","35.688777","139.592416","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:47","batch","batch"
"850","22525","13","井の頭公園","いのかしらこうえん","35.694","139.586305","1","0","0","2014-08-07 23:17:42","2017-06-29 12:02:44","batch","batch"
"851","22993","13","南新宿","みなみしんじゅく","35.680388","139.702139","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:47","batch","batch"
"852","22702","13","参宮橋","さんぐうばし","35.67536","139.696944","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"853","23046","13","代々木八幡","よよぎはちまん","35.66625","139.691806","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:47","batch","batch"
"854","23044","13","代々木上原","よよぎうえはら","35.66575","139.683111","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:47","batch","batch"
"855","22929","13","東北沢","ひがしきたざわ","35.662194","139.676277","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:46","batch","batch"
"856","22773","13","世田谷代田","せたがやだいた","35.655055","139.664722","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"857","22536","13","梅ケ丘","うめがおか","35.652778","139.656722","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"858","22689","13","豪徳寺","ごうとくじ","35.650444","139.650777","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"859","22622","13","経堂","きょうどう","35.647833","139.639361","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"860","22818","13","千歳船橋","ちとせふなばし","35.644167","139.627083","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:46","batch","batch"
"861","22783","13","祖師ケ谷大蔵","そしがやおおくら","35.640027","139.613056","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"862","22764","13","成城学園前","せいじょうがくえんまえ","35.636944","139.602139","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"863","22636","13","喜多見","きたみ","35.633499","139.590777","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"864","22682","13","狛江","こまえ","35.628722","139.580166","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"865","22516","13","和泉多摩川","いずみたまがわ","35.624028","139.576833","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"866","23344","14","向ケ丘遊園","むこうがおかゆうえん","35.61411","139.568194","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:47","batch","batch"
"867","23065","14","生田(神奈川県)","いくた","35.611777","139.545527","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"868","23370","14","読売ランド前","よみうりらんどまえ","35.6115","139.531389","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:47","batch","batch"
"869","23364","14","百合ケ丘","ゆりがおか","35.605805","139.518944","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:47","batch","batch"
"870","23211","14","新百合ケ丘","しんゆりがおか","35.600499","139.510722","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"871","23101","14","柿生","かきお","35.586166","139.50075","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"872","22824","13","鶴川","つるかわ","35.579833","139.484527","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:46","batch","batch"
"873","22804","13","玉川学園前","たまがわがくえんまえ","35.56","139.466332","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"874","23172","14","相模大野","さがみおおの","35.528666","139.440722","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"875","23097","14","小田急相模原","おだきゅうさがみはら","35.512388","139.426305","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"876","23223","14","相武台前","そうぶだいまえ","35.495999","139.411833","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"877","23186","14","座間","ざま","35.477694","139.403083","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"878","23088","14","海老名(相鉄・小田急)","えびな","35.450194","139.395722","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"879","23060","14","厚木","あつぎ","35.440055","139.38161","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:43","batch","batch"
"880","23318","14","本厚木","ほんあつぎ","35.435722","139.367582","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:47","batch","batch"
"881","23055","14","愛甲石田","あいこういしだ","35.414416","139.347249","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:43","batch","batch"
"882","23072","14","伊勢原","いせはら","35.392972","139.316972","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"883","23243","14","鶴巻温泉","つるまきおんせん","35.377278","139.280388","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:46","batch","batch"
"884","23248","14","東海大学前","とうかいだいがくまえ","35.369472","139.274222","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:46","batch","batch"
"885","23283","14","秦野","はだの","35.366861","139.229028","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:46","batch","batch"
"886","23199","14","渋沢","しぶさわ","35.370777","139.187666","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"887","23209","14","新松田","しんまつだ","35.341166","139.142666","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:45","batch","batch"
"888","23099","14","開成","かいせい","35.323138","139.138944","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"889","23125","14","栢山","かやま","35.307305","139.145722","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:44","batch","batch"
"890","23253","14","富水","とみず","35.293416","139.148333","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:46","batch","batch"
"891","23315","14","螢田","ほたるだ","35.281722","139.155139","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:47","batch","batch"
"892","23059","14","足柄(神奈川県)","あしがら","35.268555","139.15775","1","0","0","2014-08-07 23:17:52","2017-06-29 12:02:43","batch","batch"
"893","23182","14","五月台","さつきだい","35.596888","139.496332","1","0","0","2014-08-07 23:18:02","2017-06-29 12:02:45","batch","batch"
"894","23142","14","栗平","くりひら","35.602388","139.484277","1","0","0","2014-08-07 23:18:02","2017-06-29 12:02:45","batch","batch"
"895","23143","14","黒川(神奈川県)","くろかわ","35.609722","139.473777","1","0","0","2014-08-07 23:18:02","2017-06-29 12:02:45","batch","batch"
"896","29505","14","はるひ野","はるひの","35.615556","139.467778","1","0","0","2014-08-07 23:18:02","2017-06-29 12:02:46","batch","batch"
"897","22581","13","小田急永山","おだきゅうながやま","35.626777","139.451471","1","0","0","2014-08-07 23:18:02","2017-06-29 12:02:44","batch","batch"
"898","22580","13","小田急多摩センター","おだきゅうたませんたー","35.621833","139.427778","1","0","0","2014-08-07 23:18:02","2017-06-29 12:02:44","batch","batch"
"899","22615","13","唐木田","からきだ","35.613083","139.414583","1","0","0","2014-08-07 23:18:02","2017-06-29 12:02:44","batch","batch"
"900","22812","13","代官山","だいかんやま","35.644861","139.706389","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:46","batch","batch"
"901","22855","13","中目黒","なかめぐろ","35.641055","139.702083","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:46","batch","batch"
"902","23035","13","祐天寺","ゆうてんじ","35.634388","139.694249","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:47","batch","batch"
"903","22619","13","学芸大学","がくげいだいがく","35.625611","139.688499","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:44","batch","batch"
"904","22843","13","都立大学","とりつだいがく","35.614583","139.679666","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:46","batch","batch"
"905","22755","13","自由が丘","じゆうがおか","35.604333","139.672278","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:45","batch","batch"
"906","22826","13","田園調布","でんえんちょうふ","35.593638","139.670527","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:46","batch","batch"
"907","22803","13","多摩川","たまがわ","35.586389","139.671944","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:45","batch","batch"
"908","23210","14","新丸子","しんまるこ","35.577139","139.665166","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:45","batch","batch"
"909","23353","14","元住吉","もとすみよし","35.561055","139.657222","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:47","batch","batch"
"910","23297","14","日吉(神奈川県)","ひよし","35.549805","139.649972","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:46","batch","batch"
"911","23240","14","綱島","つなしま","35.53375","139.638138","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:46","batch","batch"
"912","23093","14","大倉山(神奈川県)","おおくらやま","35.51875","139.633056","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:44","batch","batch"
"913","23342","14","妙蓮寺","みょうれんじ","35.495221","139.636361","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:47","batch","batch"
"914","23278","14","白楽","はくらく","35.486444","139.631083","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:46","batch","batch"
"915","23292","14","東白楽","ひがしはくらく","35.480166","139.632666","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:46","batch","batch"
"916","23229","14","反町","たんまち","35.471444","139.628528","1","0","0","2014-08-07 23:18:12","2017-06-29 12:02:46","batch","batch"
"917","22964","13","不動前","ふどうまえ","35.622333","139.716694","1","0","0","2014-08-07 23:18:22","2017-06-29 12:02:47","batch","batch"
"918","23007","13","武蔵小山","むさしこやま","35.617166","139.707611","1","0","0","2014-08-07 23:18:22","2017-06-29 12:02:47","batch","batch"
"919","22873","13","西小山","にしこやま","35.612139","139.702","1","0","0","2014-08-07 23:18:22","2017-06-29 12:02:46","batch","batch"
"920","22779","13","洗足","せんぞく","35.606972","139.697639","1","0","0","2014-08-07 23:18:22","2017-06-29 12:02:45","batch","batch"
"921","22557","13","大岡山","おおおかやま","35.604138","139.689194","1","0","0","2014-08-07 23:18:22","2017-06-29 12:02:44","batch","batch"
"922","22575","13","奥沢","おくさわ","35.600638","139.675472","1","0","0","2014-08-07 23:18:22","2017-06-29 12:02:44","batch","batch"
"923","22511","13","池尻大橋","いけじりおおはし","35.647555","139.687778","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:44","batch","batch"
"924","22703","13","三軒茶屋","さんげんぢゃや","35.640556","139.673611","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:45","batch","batch"
"925","22684","13","駒沢大学","こまざわだいがく","35.630278","139.665","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:45","batch","batch"
"926","22695","13","桜新町","さくらしんまち","35.628333","139.6475","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:45","batch","batch"
"927","23039","13","用賀","ようが","35.623056","139.636944","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:47","batch","batch"
"928","22958","13","二子玉川","ふたこたまがわ","35.608499","139.629749","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:47","batch","batch"
"929","23309","14","二子新地","ふたこしんち","35.603722","139.625611","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:47","batch","batch"
"930","23226","14","高津(神奈川県)","たかつ","35.600027","139.620472","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:45","batch","batch"
"931","23328","14","溝の口","みぞのくち","35.59661","139.613722","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:47","batch","batch"
"932","23106","14","梶が谷","かじがや","35.590556","139.608889","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:44","batch","batch"
"933","23338","14","宮崎台","みやざきだい","35.583916","139.594416","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:47","batch","batch"
"934","23340","14","宮前平","みやまえだいら","35.581861","139.585278","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:47","batch","batch"
"935","23178","14","鷺沼","さぎぬま","35.576555","139.576444","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:45","batch","batch"
"936","23228","14","たまプラーザ","たまぷらーざ","35.574083","139.5615","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:45","batch","batch"
"937","23058","14","あざみ野","あざみの","35.565","139.556389","1","0","0","2014-08-07 23:18:32","2017-06-29 12:02:43","batch","batch"
